query_id,pq,batch_index,approx_h2d_ms,approx_memset_ms,approx_kernel_ms,approx_d2h_ms,approx_total_ms,recall,seed_count,visited_nodes,expanded_nodes,neighbor_slots_scanned,candidate_nodes,distance_evals,frontier_pushes,result_updates,peak_frontier,peak_results,result_count,early_stopped
118,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,378,19,576,374,378,126,80,10,10,10,1
119,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,387,23,704,383,387,178,133,10,10,10,1
120,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,560,30,928,556,560,185,113,10,10,10,1
121,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,367,17,512,363,367,136,100,10,10,10,1
122,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,464,24,736,460,464,148,105,10,10,10,1
123,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,347,18,544,343,347,138,109,10,10,10,1
124,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,329,15,448,325,329,123,85,10,10,10,1
125,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,324,15,448,320,324,112,89,10,10,10,1
126,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0,4,411,18,544,407,411,135,100,10,10,10,1
127,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,294,14,416,290,294,91,59,10,10,10,1
128,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,354,17,512,350,354,124,86,10,10,10,1
129,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,392,21,640,388,392,150,110,10,10,10,1
130,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,465,23,704,461,465,153,92,10,10,10,1
131,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,377,21,640,373,377,140,101,10,10,10,1
132,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,399,19,576,395,399,112,69,10,10,10,1
133,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.2,4,261,16,480,257,261,115,80,10,10,10,1
134,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,441,22,672,437,441,187,151,10,10,10,1
135,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,460,22,672,456,460,156,104,10,10,10,1
136,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,422,22,672,418,422,135,86,10,10,10,1
137,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,360,18,544,356,360,143,98,10,10,10,1
138,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,421,20,608,417,421,167,127,10,10,10,1
139,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.2,4,273,14,416,269,273,105,67,10,10,10,1
140,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.1,4,419,21,640,415,419,123,78,10,10,10,1
141,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,251,18,544,247,251,127,91,10,10,10,1
142,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,496,27,832,492,496,153,101,10,10,10,1
143,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,468,24,736,464,468,171,117,10,10,10,1
144,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,284,17,512,280,284,106,72,10,10,10,1
145,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,343,18,544,339,343,146,108,10,10,10,1
146,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,489,26,800,485,489,166,104,10,10,10,1
147,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,333,16,480,329,333,121,81,10,10,10,1
148,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,400,22,672,396,400,147,103,10,10,10,1
149,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,428,23,704,424,428,156,110,10,10,10,1
150,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,373,17,512,369,373,134,96,10,10,10,1
151,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,336,19,576,332,336,170,136,10,10,10,1
152,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,332,17,512,328,332,126,86,10,10,10,1
153,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,412,23,704,408,412,140,92,10,10,10,1
154,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,414,22,672,410,414,153,109,10,10,10,1
155,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.1,4,648,32,992,644,648,203,113,10,10,10,1
156,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,258,15,448,254,258,101,67,10,10,10,1
157,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,317,16,480,313,317,102,67,10,10,10,1
158,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,350,16,480,346,350,106,68,10,10,10,1
159,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,417,21,640,413,417,122,71,10,10,10,1
160,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,387,19,576,383,387,125,85,10,10,10,1
161,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,472,23,704,468,472,109,69,10,10,10,1
162,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.2,4,263,14,416,259,263,91,64,10,10,10,1
163,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,258,14,416,254,258,98,63,10,10,10,1
164,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,340,17,512,336,340,123,92,10,10,10,1
165,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,396,19,576,392,396,111,71,10,10,10,1
166,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,565,29,896,561,565,175,104,10,10,10,1
167,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,371,17,512,367,371,117,82,10,10,10,1
168,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,301,14,416,297,301,110,77,10,10,10,1
169,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,341,17,512,337,341,99,63,10,10,10,1
170,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,376,20,608,372,376,130,93,10,10,10,1
171,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,320,16,480,316,320,104,76,10,10,10,1
172,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,488,22,672,484,488,143,81,10,10,10,1
173,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,278,15,448,274,278,94,60,10,10,10,1
174,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,362,19,576,358,362,142,108,10,10,10,1
175,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,396,23,704,392,396,127,78,10,10,10,1
176,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,301,18,544,297,301,116,75,10,10,10,1
177,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,382,18,544,378,382,118,72,10,10,10,1
178,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.1,4,454,22,672,450,454,147,97,10,10,10,1
179,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,460,20,608,456,460,116,72,10,10,10,1
180,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,427,22,672,423,427,151,110,10,10,10,1
181,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,427,22,672,423,427,131,83,10,10,10,1
182,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,422,20,608,418,422,141,99,10,10,10,1
183,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.2,4,367,19,576,363,367,110,77,10,10,10,1
184,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,271,16,480,267,271,115,90,10,10,10,1
185,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,265,15,448,261,265,118,86,10,10,10,1
186,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,389,19,576,385,389,144,104,10,10,10,1
187,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,294,14,416,290,294,90,58,10,10,10,1
188,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,356,17,512,352,356,128,91,10,10,10,1
189,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,431,22,672,427,431,169,109,10,10,10,1
190,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,533,28,864,529,533,184,119,10,10,10,1
191,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,303,15,448,299,303,106,68,10,10,10,1
192,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.1,4,265,12,352,261,265,82,49,10,10,10,1
193,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,395,22,672,391,395,166,119,10,10,10,1
194,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,442,20,608,438,442,142,91,10,10,10,1
195,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,340,17,512,336,340,103,75,10,10,10,1
196,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.1,4,406,19,576,402,406,130,89,10,10,10,1
197,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,504,23,704,500,504,148,96,10,10,10,1
198,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,342,18,544,338,342,144,110,10,10,10,1
199,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,462,21,640,458,462,135,86,10,10,10,1
200,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,389,18,544,385,389,114,75,10,10,10,1
201,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,383,19,576,379,383,119,92,10,10,10,1
202,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,487,22,672,483,487,149,106,10,10,10,1
203,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,333,17,512,329,333,132,94,10,10,10,1
204,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,333,17,512,329,333,117,86,10,10,10,1
205,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,414,20,608,410,414,161,115,10,10,10,1
206,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,397,20,608,393,397,148,108,10,10,10,1
207,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,365,19,576,361,365,140,101,10,10,10,1
208,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,374,20,608,370,374,165,116,10,10,10,1
209,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,298,15,448,294,298,113,79,10,10,10,1
210,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0,4,387,18,544,383,387,128,92,10,10,10,1
211,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.9,4,435,23,704,431,435,147,105,10,10,10,1
212,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,295,16,480,291,295,122,93,10,10,10,1
213,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,499,24,736,495,499,141,91,10,10,10,1
214,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0,4,472,24,736,468,472,172,111,10,10,10,1
215,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.8,4,309,16,480,305,309,122,89,10,10,10,1
216,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,299,15,448,295,299,105,65,10,10,10,1
217,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,563,26,800,559,563,168,97,10,10,10,1
218,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.7,4,397,19,576,393,397,99,59,10,10,10,1
219,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,1,4,446,26,800,442,446,178,120,10,10,10,1
220,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,683,32,992,679,683,220,137,10,10,10,1
221,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.6,4,404,19,576,400,404,130,89,10,10,10,1
222,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0,4,330,15,448,326,330,109,74,10,10,10,1
223,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0,4,412,20,608,408,412,124,79,10,10,10,1
224,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,425,20,608,421,425,138,102,10,10,10,1
225,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.3,4,349,16,480,345,349,102,60,10,10,10,1
226,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,466,30,928,462,466,154,88,10,10,10,1
227,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,405,22,672,401,405,134,84,10,10,10,1
228,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.4,4,426,20,608,422,426,131,103,10,10,10,1
229,10,0,0.000145514,0,0.41762,3.3582e-05,0.417799,0.5,4,403,20,608,399,403,155,112,10,10,10,1
