query_id,pq,batch_index,approx_h2d_ms,approx_memset_ms,approx_kernel_ms,approx_d2h_ms,approx_total_ms,recall,seed_count,visited_nodes,expanded_nodes,neighbor_slots_scanned,candidate_nodes,distance_evals,frontier_pushes,result_updates,peak_frontier,peak_results,result_count,early_stopped
13,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1274,64,2016,1270,1274,390,228,50,50,10,1
14,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1349,75,2368,1345,1349,442,263,50,50,10,1
15,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1060,56,1760,1056,1060,322,196,50,50,10,1
16,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1313,69,2176,1309,1313,420,272,50,50,10,1
17,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1232,70,2208,1228,1232,347,183,50,50,10,1
18,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1811,92,2912,1807,1811,531,283,50,50,10,1
19,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1230,83,2624,1226,1230,360,179,50,50,10,1
20,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1194,81,2560,1190,1194,434,257,50,50,10,1
21,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.5,4,1228,79,2496,1224,1228,401,220,50,50,10,1
22,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1559,93,2944,1555,1559,491,284,50,50,10,1
23,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1033,60,1888,1029,1033,389,256,50,50,10,1
24,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,969,56,1760,965,969,329,210,50,50,10,1
25,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1344,68,2144,1340,1344,430,270,50,50,10,1
26,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.6,4,1404,75,2368,1400,1404,419,238,50,50,10,1
27,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1221,62,1952,1217,1221,370,242,50,50,10,1
28,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1189,72,2272,1185,1189,413,233,50,50,10,1
29,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1185,93,2944,1181,1185,569,375,50,50,10,1
30,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1278,78,2464,1274,1278,436,255,50,50,10,1
31,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.5,4,1450,82,2592,1446,1450,490,278,50,50,10,1
32,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1267,66,2080,1263,1267,470,328,50,50,10,1
33,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.5,4,934,65,2048,930,934,374,228,50,50,10,1
34,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1695,84,2656,1691,1695,490,264,50,50,10,1
35,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1243,66,2080,1239,1243,362,198,50,50,10,1
36,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1207,60,1888,1203,1207,378,247,50,50,10,1
37,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,991,65,2048,987,991,422,275,50,50,10,1
38,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,916,54,1696,912,916,320,187,50,50,10,1
39,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1144,69,2176,1140,1144,417,247,50,50,10,1
40,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1112,67,2112,1108,1112,415,254,50,50,10,1
41,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,944,68,2144,940,944,461,328,50,50,10,1
42,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1195,68,2144,1191,1195,398,249,50,50,10,1
43,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1201,63,1984,1197,1201,495,350,50,50,10,1
44,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1080,72,2272,1076,1080,407,251,50,50,10,1
45,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1038,73,2304,1034,1038,385,217,50,50,10,1
46,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1059,62,1952,1055,1059,435,291,50,50,10,1
47,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1119,57,1792,1115,1119,358,234,50,50,10,1
48,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1014,65,2048,1010,1014,415,255,50,50,10,1
49,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,830,64,2016,826,830,363,229,50,50,10,1
50,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.6,4,1347,79,2496,1343,1347,549,357,50,50,10,1
51,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,971,59,1856,967,971,350,215,50,50,10,1
52,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1460,76,2400,1456,1460,464,269,50,50,10,1
53,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1150,69,2176,1146,1150,450,300,50,50,10,1
54,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,882,78,2464,878,882,399,255,50,50,10,1
55,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.7,4,800,73,2304,796,800,404,267,50,50,10,1
56,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1493,91,2880,1489,1493,455,249,50,50,10,1
57,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1233,62,1952,1229,1233,358,231,50,50,10,1
58,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1265,73,2304,1261,1265,397,226,50,50,10,1
59,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,651,64,2016,647,651,374,276,50,50,10,1
60,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1245,71,2240,1241,1245,344,178,50,50,10,1
61,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,785,58,1824,781,785,348,205,50,50,10,1
62,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,698,58,1824,694,698,298,179,50,50,10,1
63,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1006,58,1824,1002,1006,318,190,50,50,10,1
64,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,823,73,2304,819,823,397,246,50,50,10,1
65,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1522,89,2816,1518,1522,532,312,50,50,10,1
66,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,828,63,1984,824,828,395,241,50,50,10,1
67,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,937,71,2240,933,937,390,252,50,50,10,1
68,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1517,85,2688,1513,1517,484,275,50,50,10,1
69,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1375,70,2208,1371,1375,455,265,50,50,10,1
70,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,866,61,1920,862,866,414,285,50,50,10,1
71,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1192,81,2560,1188,1192,420,234,50,50,10,1
72,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1382,79,2496,1378,1382,464,285,50,50,10,1
73,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1121,62,1952,1117,1121,425,276,50,50,10,1
74,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1135,56,1760,1131,1135,375,253,50,50,10,1
75,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1030,59,1856,1026,1030,390,256,50,50,10,1
76,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1100,67,2112,1096,1100,421,282,50,50,10,1
77,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1133,62,1952,1129,1133,379,241,50,50,10,1
78,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,941,54,1696,937,941,301,188,50,50,10,1
79,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1098,77,2432,1094,1098,513,355,50,50,10,1
80,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1093,65,2048,1089,1093,392,249,50,50,10,1
81,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1308,63,1984,1304,1308,423,274,50,50,10,1
82,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1323,73,2304,1319,1323,465,281,50,50,10,1
83,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1330,79,2496,1326,1330,453,262,50,50,10,1
84,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1120,63,1984,1116,1120,342,201,50,50,10,1
85,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.6,4,716,62,1952,712,716,415,263,50,50,10,1
86,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,939,65,2048,935,939,437,302,50,50,10,1
87,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,872,71,2240,868,872,451,295,50,50,10,1
88,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.6,4,763,57,1792,759,763,328,205,50,50,10,1
89,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1026,76,2400,1022,1026,440,290,50,50,10,1
90,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,831,64,2016,827,831,384,267,50,50,10,1
91,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1043,75,2368,1039,1043,405,223,50,50,10,1
92,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1120,63,1984,1116,1120,400,251,50,50,10,1
93,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,853,56,1760,849,853,312,192,50,50,10,1
94,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,799,68,2144,795,799,402,253,50,50,10,1
95,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1186,70,2208,1182,1186,482,331,50,50,10,1
96,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1336,70,2208,1332,1336,417,255,50,50,10,1
97,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1286,74,2336,1282,1286,487,308,50,50,10,1
98,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,879,62,1952,875,879,397,264,50,50,10,1
99,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1112,62,1952,1108,1112,389,245,50,50,10,1
100,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1307,71,2240,1303,1307,470,298,50,50,10,1
101,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1121,69,2176,1117,1121,434,269,50,50,10,1
102,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1356,76,2400,1352,1356,438,270,50,50,10,1
103,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1015,66,2080,1011,1015,418,274,50,50,10,1
104,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1118,75,2368,1114,1118,450,286,50,50,10,1
105,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1094,71,2240,1090,1094,435,258,50,50,10,1
106,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1133,62,1952,1129,1133,354,216,50,50,10,1
107,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,871,59,1856,867,871,431,311,50,50,10,1
108,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,752,80,2528,748,752,426,284,50,50,10,1
109,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1144,64,2016,1140,1144,411,269,50,50,10,1
110,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1183,75,2368,1179,1183,443,280,50,50,10,1
111,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1698,87,2752,1694,1698,472,279,50,50,10,1
112,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.6,4,673,65,2048,669,673,344,226,50,50,10,1
113,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1101,69,2176,1097,1101,433,281,50,50,10,1
114,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1062,77,2432,1058,1062,437,255,50,50,10,1
115,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1162,65,2048,1158,1162,354,190,50,50,10,1
116,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,729,67,2112,725,729,403,283,50,50,10,1
117,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1228,64,2016,1224,1228,376,226,50,50,10,1
118,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1214,66,2080,1210,1214,358,218,50,50,10,1
119,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,708,57,1792,704,708,332,224,50,50,10,1
120,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1108,64,2016,1104,1108,417,267,50,50,10,1
121,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1194,65,2048,1190,1194,423,284,50,50,10,1
122,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1269,70,2208,1265,1269,469,302,50,50,10,1
123,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1126,75,2368,1122,1126,395,227,50,50,10,1
124,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1286,80,2528,1282,1286,421,229,50,50,10,1
125,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,948,59,1856,944,948,329,195,50,50,10,1
126,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1265,62,1952,1261,1265,378,250,50,50,10,1
127,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1336,87,2752,1332,1336,403,202,50,50,10,1
128,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1073,69,2176,1069,1073,375,226,50,50,10,1
129,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,933,60,1888,929,933,390,273,50,50,10,1
130,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1523,83,2624,1519,1523,514,335,50,50,10,1
131,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1065,64,2016,1061,1065,442,315,50,50,10,1
132,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1574,81,2560,1570,1574,431,239,50,50,10,1
133,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1306,74,2336,1302,1306,410,233,50,50,10,1
134,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1208,67,2112,1204,1208,472,325,50,50,10,1
135,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1113,61,1920,1109,1113,399,261,50,50,10,1
136,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.5,4,1316,73,2304,1312,1316,413,237,50,50,10,1
137,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1256,70,2208,1252,1256,474,299,50,50,10,1
138,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1604,88,2784,1600,1604,538,340,50,50,10,1
139,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1134,64,2016,1130,1134,329,172,50,50,10,1
140,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1548,78,2464,1544,1548,442,252,50,50,10,1
141,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,774,67,2112,770,774,415,293,50,50,10,1
142,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1056,58,1824,1052,1056,364,242,50,50,10,1
143,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1174,69,2176,1170,1174,501,370,50,50,10,1
144,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1027,64,2016,1023,1027,360,202,50,50,10,1
145,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1216,75,2368,1212,1216,458,278,50,50,10,1
146,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1094,58,1824,1090,1094,386,256,50,50,10,1
147,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1232,71,2240,1228,1232,390,220,50,50,10,1
148,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1072,58,1824,1068,1072,315,196,50,50,10,1
149,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1290,75,2368,1286,1290,509,330,50,50,10,1
150,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1213,65,2048,1209,1213,406,231,50,50,10,1
151,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,757,55,1728,753,757,321,227,50,50,10,1
152,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,692,59,1856,688,692,326,208,50,50,10,1
153,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.5,4,1282,77,2432,1278,1282,421,238,50,50,10,1
154,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1096,72,2272,1092,1096,432,260,50,50,10,1
155,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1284,63,1984,1280,1284,378,226,50,50,10,1
156,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1397,81,2560,1393,1397,427,220,50,50,10,1
157,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1171,57,1792,1167,1171,327,199,50,50,10,1
158,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1458,69,2176,1454,1458,394,222,50,50,10,1
159,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1189,57,1792,1185,1189,323,194,50,50,10,1
160,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1131,56,1760,1127,1131,340,217,50,50,10,1
161,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1486,78,2464,1482,1486,416,205,50,50,10,1
162,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1446,78,2464,1442,1446,384,199,50,50,10,1
163,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1411,67,2112,1407,1411,462,300,50,50,10,1
164,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1648,93,2944,1644,1648,480,237,50,50,10,1
165,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,886,58,1824,882,886,319,197,50,50,10,1
166,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1366,76,2400,1362,1366,479,295,50,50,10,1
167,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1308,74,2336,1304,1308,403,212,50,50,10,1
168,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1012,59,1856,1008,1012,329,198,50,50,10,1
169,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1000,54,1696,996,1000,277,140,50,50,10,1
170,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1329,81,2560,1325,1329,390,208,50,50,10,1
171,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1129,66,2080,1125,1129,409,258,50,50,10,1
172,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1515,82,2592,1511,1515,457,253,50,50,10,1
173,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,902,56,1760,898,902,370,258,50,50,10,1
174,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1121,63,1984,1117,1121,384,242,50,50,10,1
175,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1246,71,2240,1242,1246,409,234,50,50,10,1
176,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1301,68,2144,1297,1301,415,249,50,50,10,1
177,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1234,68,2144,1230,1234,346,189,50,50,10,1
178,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1170,69,2176,1166,1170,369,193,50,50,10,1
179,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1685,79,2496,1681,1685,443,235,50,50,10,1
180,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1188,67,2112,1184,1188,488,339,50,50,10,1
181,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1491,83,2624,1487,1491,429,218,50,50,10,1
182,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1301,78,2464,1297,1301,443,245,50,50,10,1
183,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1452,83,2624,1448,1452,462,266,50,50,10,1
184,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1328,68,2144,1324,1328,444,291,50,50,10,1
185,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,818,73,2304,814,818,374,202,50,50,10,1
186,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1041,71,2240,1037,1041,401,251,50,50,10,1
187,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1541,85,2688,1537,1541,456,258,50,50,10,1
188,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1278,76,2400,1274,1278,472,284,50,50,10,1
189,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1002,62,1952,998,1002,374,233,50,50,10,1
190,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,849,74,2336,845,849,384,235,50,50,10,1
191,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1334,65,2048,1330,1334,405,261,50,50,10,1
192,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1337,66,2080,1333,1337,421,251,50,50,10,1
193,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,1240,64,2016,1236,1240,404,249,50,50,10,1
194,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1510,78,2464,1506,1510,506,312,50,50,10,1
195,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1473,78,2464,1469,1473,426,238,50,50,10,1
196,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0,4,1378,75,2368,1374,1378,410,215,50,50,10,1
197,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1239,68,2144,1235,1239,429,255,50,50,10,1
198,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1256,82,2592,1252,1256,517,327,50,50,10,1
199,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.1,4,1307,64,2016,1303,1307,373,209,50,50,10,1
200,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1110,65,2048,1106,1110,361,199,50,50,10,1
201,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,1084,59,1856,1080,1084,397,275,50,50,10,1
202,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1035,56,1760,1031,1035,361,241,50,50,10,1
203,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.3,4,864,60,1888,860,864,356,229,50,50,10,1
204,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.4,4,957,61,1920,953,957,363,222,50,50,10,1
205,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1059,61,1920,1055,1059,368,240,50,50,10,1
206,50,0,2.37441e-05,0,0.0112092,2.70801e-05,0.01126,0.2,4,1099,68,2144,1095,1099,412,257,50,50,10,1
