query_id,pq,batch_index,approx_h2d_ms,approx_memset_ms,approx_kernel_ms,approx_d2h_ms,approx_total_ms,recall,seed_count,visited_nodes,expanded_nodes,neighbor_slots_scanned,candidate_nodes,distance_evals,frontier_pushes,result_updates,peak_frontier,peak_results,result_count,early_stopped
23,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,500,25,768,496,500,204,153,20,20,10,1
24,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,596,30,928,592,596,240,165,20,20,10,1
25,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,565,29,896,561,565,211,150,20,20,10,1
26,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,670,34,1056,666,670,259,175,20,20,10,1
27,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,643,30,928,639,643,251,171,20,20,10,1
28,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,632,31,960,628,632,242,162,20,20,10,1
29,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,498,30,928,494,498,236,182,20,20,10,1
30,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,537,29,896,533,537,238,173,20,20,10,1
31,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,537,27,832,533,537,219,152,20,20,10,1
32,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,472,24,736,468,472,190,133,20,20,10,1
33,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,415,30,928,411,415,219,168,20,20,10,1
34,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,559,28,864,555,559,210,140,20,20,10,1
35,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,552,28,864,548,552,217,139,20,20,10,1
36,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,532,28,864,528,532,195,135,20,20,10,1
37,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,471,30,928,467,471,243,180,20,20,10,1
38,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,495,27,832,491,495,208,143,20,20,10,1
39,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,523,26,800,519,523,186,124,20,20,10,1
40,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,661,32,992,657,661,237,154,20,20,10,1
41,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,514,30,928,510,514,248,187,20,20,10,1
42,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,528,27,832,524,528,215,151,20,20,10,1
43,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,478,25,768,474,478,187,115,20,20,10,1
44,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,574,31,960,570,574,235,194,20,20,10,1
45,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,506,27,832,502,506,216,151,20,20,10,1
46,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,570,32,992,566,570,281,228,20,20,10,1
47,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,616,34,1056,612,616,236,145,20,20,10,1
48,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,481,30,928,477,481,222,165,20,20,10,1
49,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,459,26,800,455,459,221,160,20,20,10,1
50,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,515,28,864,511,515,227,153,20,20,10,1
51,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,478,27,832,474,478,186,137,20,20,10,1
52,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,713,36,1120,709,713,264,177,20,20,10,1
53,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,657,29,896,653,657,234,174,20,20,10,1
54,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,465,30,928,461,465,261,204,20,20,10,1
55,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,465,30,928,461,465,285,218,20,20,10,1
56,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,590,28,864,586,590,244,174,20,20,10,1
57,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,465,26,800,461,465,178,125,20,20,10,1
58,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,547,28,864,543,547,214,147,20,20,10,1
59,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,400,27,832,396,400,216,166,20,20,10,1
60,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,732,34,1056,728,732,245,162,20,20,10,1
61,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,526,29,896,522,526,233,169,20,20,10,1
62,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,480,29,896,476,480,272,200,20,20,10,1
63,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,523,29,896,519,523,221,168,20,20,10,1
64,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,390,24,736,386,390,177,124,20,20,10,1
65,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,606,33,1024,602,606,252,184,20,20,10,1
66,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,358,24,736,354,358,173,116,20,20,10,1
67,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,594,33,1024,590,594,240,176,20,20,10,1
68,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,435,25,768,431,435,199,145,20,20,10,1
69,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,575,31,960,571,575,227,155,20,20,10,1
70,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,453,26,800,449,453,212,144,20,20,10,1
71,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,468,27,832,464,468,234,173,20,20,10,1
72,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,398,26,800,394,398,167,111,20,20,10,1
73,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,565,31,960,561,565,233,155,20,20,10,1
74,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.3,4,591,31,960,587,591,231,153,20,20,10,1
75,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,593,32,992,589,593,244,172,20,20,10,1
76,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,511,30,928,507,511,237,170,20,20,10,1
77,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,527,27,832,523,527,240,188,20,20,10,1
78,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,564,29,896,560,564,202,136,20,20,10,1
79,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,513,29,896,509,513,259,185,20,20,10,1
80,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,597,31,960,593,597,280,204,20,20,10,1
81,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,450,25,768,446,450,184,125,20,20,10,1
82,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,703,37,1152,699,703,258,168,20,20,10,1
83,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,491,25,768,487,491,200,150,20,20,10,1
84,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,515,24,736,511,515,167,112,20,20,10,1
85,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,393,31,960,389,393,237,174,20,20,10,1
86,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,445,29,896,441,445,236,185,20,20,10,1
87,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,439,30,928,435,439,266,215,20,20,10,1
88,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,416,30,928,412,416,237,174,20,20,10,1
89,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,600,30,928,596,600,257,209,20,20,10,1
90,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,338,24,736,334,338,172,124,20,20,10,1
91,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,574,33,1024,570,574,261,188,20,20,10,1
92,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,460,28,864,456,460,184,127,20,20,10,1
93,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,410,24,736,406,410,175,113,20,20,10,1
94,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,376,26,800,372,376,202,156,20,20,10,1
95,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,687,37,1152,683,687,257,184,20,20,10,1
96,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,616,30,928,612,616,241,169,20,20,10,1
97,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,418,26,800,414,418,188,133,20,20,10,1
98,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,515,28,864,511,515,267,213,20,20,10,1
99,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,464,26,800,460,464,187,120,20,20,10,1
100,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,518,27,832,514,518,199,144,20,20,10,1
101,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,475,28,864,471,475,221,154,20,20,10,1
102,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,590,32,992,586,590,239,157,20,20,10,1
103,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,452,27,832,448,452,220,174,20,20,10,1
104,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,496,25,768,492,496,197,140,20,20,10,1
105,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,591,31,960,587,591,240,178,20,20,10,1
106,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,435,24,736,431,435,183,127,20,20,10,1
107,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,449,29,896,445,449,249,190,20,20,10,1
108,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,360,29,896,356,360,227,182,20,20,10,1
109,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,487,27,832,483,487,205,144,20,20,10,1
110,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,426,27,832,422,426,210,159,20,20,10,1
111,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,712,35,1088,708,712,263,173,20,20,10,1
112,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,333,28,864,329,333,222,169,20,20,10,1
113,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,566,31,960,562,566,232,164,20,20,10,1
114,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,382,25,768,378,382,206,142,20,20,10,1
115,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,705,34,1056,701,705,208,130,20,20,10,1
116,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,385,26,800,381,385,216,157,20,20,10,1
117,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,545,30,928,541,545,197,119,20,20,10,1
118,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,491,26,800,487,491,196,144,20,20,10,1
119,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,437,29,896,433,437,269,221,20,20,10,1
120,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,719,39,1216,715,719,280,188,20,20,10,1
121,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,559,28,864,555,559,218,161,20,20,10,1
122,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,662,34,1056,658,662,243,173,20,20,10,1
123,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,479,28,864,475,479,204,153,20,20,10,1
124,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,503,25,768,499,503,203,141,20,20,10,1
125,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,463,25,768,459,463,189,149,20,20,10,1
126,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,741,33,1024,737,741,249,169,20,20,10,1
127,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,452,23,704,448,452,164,102,20,20,10,1
128,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,495,26,800,491,495,191,135,20,20,10,1
129,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,580,35,1088,576,580,262,190,20,20,10,1
130,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.3,4,509,26,800,505,509,200,139,20,20,10,1
131,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,510,29,896,506,510,203,162,20,20,10,1
132,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,596,29,896,592,596,196,120,20,20,10,1
133,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,474,28,864,470,474,194,134,20,20,10,1
134,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,618,36,1120,614,618,299,217,20,20,10,1
135,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.3,4,578,30,928,574,578,243,174,20,20,10,1
136,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,603,32,992,599,603,213,147,20,20,10,1
137,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,567,30,928,563,567,230,162,20,20,10,1
138,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,562,31,960,558,562,257,191,20,20,10,1
139,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,532,28,864,528,532,194,127,20,20,10,1
140,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,818,40,1248,814,818,254,157,20,20,10,1
141,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,338,28,864,334,338,199,139,20,20,10,1
142,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,510,29,896,506,510,204,145,20,20,10,1
143,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,503,30,928,499,503,254,196,20,20,10,1
144,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,448,26,800,444,448,176,122,20,20,10,1
145,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,534,29,896,530,534,221,161,20,20,10,1
146,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,729,39,1216,725,729,261,184,20,20,10,1
147,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,496,26,800,492,496,191,134,20,20,10,1
148,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,501,30,928,497,501,216,158,20,20,10,1
149,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,692,40,1248,688,692,268,182,20,20,10,1
150,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,673,34,1056,669,673,245,170,20,20,10,1
151,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,428,29,896,424,428,257,211,20,20,10,1
152,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,445,27,832,441,445,208,141,20,20,10,1
153,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,523,29,896,519,523,203,153,20,20,10,1
154,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,623,34,1056,619,623,233,174,20,20,10,1
155,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.1,4,769,38,1184,765,769,273,181,20,20,10,1
156,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,479,30,928,475,479,196,119,20,20,10,1
157,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.3,4,498,26,800,494,498,186,113,20,20,10,1
158,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,572,26,800,568,572,186,123,20,20,10,1
159,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,465,24,736,461,465,169,107,20,20,10,1
160,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,563,28,864,559,563,223,150,20,20,10,1
161,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,544,27,832,540,544,157,107,20,20,10,1
162,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,445,24,736,441,445,163,109,20,20,10,1
163,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,527,27,832,523,527,190,129,20,20,10,1
164,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,496,25,768,492,496,197,141,20,20,10,1
165,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,488,26,800,484,488,167,113,20,20,10,1
166,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,752,40,1248,748,752,275,168,20,20,10,1
167,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,550,26,800,546,550,194,128,20,20,10,1
168,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,481,24,736,477,481,180,124,20,20,10,1
169,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,510,27,832,506,510,190,128,20,20,10,1
170,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,472,26,800,468,472,203,155,20,20,10,1
171,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,637,33,1024,633,637,220,154,20,20,10,1
172,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,579,27,832,575,579,210,147,20,20,10,1
173,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,434,24,736,430,434,165,112,20,20,10,1
174,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,485,28,864,481,485,233,177,20,20,10,1
175,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,466,28,864,462,466,191,128,20,20,10,1
176,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,422,28,864,418,422,184,124,20,20,10,1
177,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,492,25,768,488,492,192,134,20,20,10,1
178,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,808,39,1216,804,808,263,171,20,20,10,1
179,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.5,4,604,28,864,600,604,191,132,20,20,10,1
180,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,585,31,960,581,585,230,172,20,20,10,1
181,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,554,30,928,550,554,211,144,20,20,10,1
182,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,572,31,960,568,572,237,163,20,20,10,1
183,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,696,37,1152,692,696,230,147,20,20,10,1
184,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,451,27,832,447,451,202,145,20,20,10,1
185,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,336,25,768,332,336,181,128,20,20,10,1
186,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,538,28,864,534,538,233,164,20,20,10,1
187,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,452,23,704,448,452,152,96,20,20,10,1
188,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,508,25,768,504,508,221,161,20,20,10,1
189,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,612,36,1120,608,612,271,188,20,20,10,1
190,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,629,37,1152,625,629,272,183,20,20,10,1
191,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.4,4,487,25,768,483,487,176,123,20,20,10,1
192,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.6,4,846,38,1184,842,846,224,125,20,20,10,1
193,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,540,32,992,536,540,252,196,20,20,10,1
194,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,585,28,864,581,585,209,139,20,20,10,1
195,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,485,25,768,481,485,180,133,20,20,10,1
196,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.2,4,496,27,832,492,496,211,155,20,20,10,1
197,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,586,29,896,582,586,207,143,20,20,10,1
198,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,463,28,864,459,463,230,173,20,20,10,1
199,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.3,4,540,26,800,536,540,193,134,20,20,10,1
200,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,540,25,768,536,540,184,121,20,20,10,1
201,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,693,35,1088,689,693,230,161,20,20,10,1
202,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,736,33,1024,732,736,265,187,20,20,10,1
203,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,515,26,800,511,515,205,149,20,20,10,1
204,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,489,26,800,485,489,190,141,20,20,10,1
205,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,544,29,896,540,544,263,193,20,20,10,1
206,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,483,27,832,479,483,235,176,20,20,10,1
207,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,505,29,896,501,505,218,152,20,20,10,1
208,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,461,27,832,457,461,226,164,20,20,10,1
209,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,1,4,438,25,768,434,438,194,134,20,20,10,1
210,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0,4,538,27,832,534,538,197,149,20,20,10,1
211,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.9,4,509,28,864,505,509,223,164,20,20,10,1
212,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.8,4,417,26,800,413,417,184,143,20,20,10,1
213,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0.7,4,691,34,1056,687,691,245,168,20,20,10,1
214,20,0,4.68457e-05,0,0.00335667,1.95957e-05,0.00342311,0,4,669,35,1088,665,669,273,200,20,20,10,1
